Time,Azimuth,Zenith
1.5,-13.56941252,103.3457872
1.5004,-14.4999021,102.5557448
1.5008,-14.42347961,101.0263048
1.5012,-13.25670154,98.98066661
1.5016,-11.02120429,96.64154433
1.502,-7.839730819,94.21279382
1.5024,-3.922697508,91.87795559
1.5028,0.453241178,89.80797743
1.5032,4.97180135,88.16373686
1.5036,9.304216501,87.08142918
1.504,13.13432621,86.64226555
1.5044,16.18200313,86.84223191
1.5048,18.22431462,87.57982987
1.5052,19.1111847,88.66883388
1.5056,18.77361676,89.87061312
1.506,17.22648328,90.93579897
1.5064,14.56876254,91.64649858
1.5068,10.98085752,91.85139297
1.5072,6.715824206,91.48513252
1.5076,2.082431576,90.5654414
1.508,-2.579022481,89.17075509
1.5084,-6.92588028,87.41299366
1.5088,-10.64463802,85.4222339
1.5092,-13.48057275,83.34851786
1.5096,-15.26050119,81.37142298
1.51,-15.90640054,79.70290717
1.5104,-15.440905,78.57418699
1.5108,-13.98460847,78.2056573
1.5112,-11.74082403,78.76570555
1.5116,-8.964097744,80.32990271
1.512,-5.919275066,82.85518954
1.5124,-2.849093449,86.18027504
1.5128,0.035623135,90.05278392
1.5132,2.547847348,94.17165501
1.5136,4.517677313,98.22767818
1.514,5.803347068,101.9294156
1.5144,6.320774242,105.0132502
1.5148,6.078522762,107.2470671
1.5152,5.199100428,108.4394112
1.5156,3.909254099,108.4585857
1.516,2.492988095,107.2553626
1.5164,1.221937432,104.8779256
1.5168,0.295289325,101.4724739
1.5172,-0.182973398,97.27164909
1.5176,-0.186578264,92.5761668
1.518,0.269646068,87.73171396
1.5184,1.157045424,83.10030853
1.5188,2.432758617,79.02695948
1.5192,4.013375653,75.80552452
1.5196,5.74387924,73.64862494
1.52,7.390473234,72.66650101
1.5204,8.673078649,72.86035471
1.5208,9.326532919,74.13393408
1.5212,9.160792878,76.3199523
1.5216,8.095422843,79.20992144
1.522,6.162688798,82.57483222
1.5224,3.487611178,86.17162304
1.5228,0.257724539,89.74165914
1.5232,-3.304459967,93.01509332
1.5236,-6.956772154,95.73280415
1.524,-10.44109953,97.68543008
1.5244,-13.4875082,98.75505212
1.5248,-15.83120466,98.9401049
1.5252,-17.24198409,98.35197224
1.5256,-17.55396131,97.18585744
1.526,-16.68500468,95.67832574
1.5264,-14.64513737,94.06497851
1.5268,-11.53840218,92.54797481
1.5272,-7.559865858,91.27936475
1.5276,-2.984809277,90.36188978
1.528,1.853134007,89.86136453
1.5284,6.5938981,89.81718202
1.5288,10.88738472,90.23876053
1.5292,14.42711111,91.08827449
1.5296,16.97529816,92.26286074
1.53,18.3770278,93.59069551
1.5304,18.56528142,94.84640134
1.5308,17.56096004,95.78259333
1.5312,15.46999187,96.17111609
1.5316,12.47519922,95.84626029
1.532,8.819543689,94.73932197
1.5324,4.782698543,92.89204668
1.5328,0.658646652,90.44219569
1.5332,-3.260634772,87.58812733
1.5336,-6.699187895,84.55105159
1.534,-9.41601125,81.55248574
1.5344,-11.2302929,78.81082745
1.5348,-12.04735677,76.54656821
1.5352,-11.87795409,74.98107223
1.5356,-10.84380481,74.31963123
1.536,-9.161555108,74.71978179
1.5364,-7.10124927,76.25510996
1.5368,-4.929745349,78.88883215
1.5372,-2.864422656,82.46779947
1.5376,-1.059143127,86.73870589
1.538,0.378589076,91.3804209
1.5384,1.36207608,96.04275928
1.5388,1.817012754,100.3820383
1.5392,1.700765787,104.0873432
1.5396,1.039692817,106.8979909
1.54,-0.039327081,108.617736
1.5404,-1.308639578,109.1294837
1.5408,-2.482232332,108.4070718
1.5412,-3.286605443,106.5167635
1.5416,-3.526524726,103.6063293
1.542,-3.11648796,99.8884072
1.5424,-2.071700896,95.62662719
1.5428,-0.473785938,91.12565649
1.5432,1.564785966,86.71797931
1.5436,3.917357845,82.73929396
1.544,6.434804777,79.49148583
1.5444,8.925286063,77.20115595
1.5448,11.14666569,75.98672589
1.5452,12.82880118,75.84603386
1.5456,13.72012904,76.6693149
1.546,13.63587921,78.27215163
1.5464,12.48891147,80.4351573
1.5468,10.29949025,82.93631528
1.5472,7.189574112,85.56725023
1.5476,3.366734149,88.13323126
1.548,-0.899137182,90.44607201
1.5484,-5.30196593,92.32485827
1.5488,-9.523742971,93.61513134
1.5492,-13.25603907,94.22270275
1.5496,-16.22145752,94.14478479
1.55,-18.19526557,93.48073847
1.5504,-19.02297216,92.41678783
1.5508,-18.63040499,91.19156036
1.5512,-17.02762372,90.05353384
1.5516,-14.30986372,89.219528
1.552,-10.65571123,88.84179301
1.5524,-6.319345416,88.99151979
1.5528,-1.613978648,89.66378604
1.5532,3.113439148,90.79933939
1.5536,7.513746729,92.3080924
1.554,11.26920271,94.07923721
1.5544,14.12359125,95.97557573
1.5548,15.90371143,97.82315265
1.5552,16.53096415,99.41015905
1.5556,16.02522099,100.5026014
1.556,14.50179019,100.8763447
1.5564,12.15764139,100.3592839
1.5568,9.242992542,98.87236135
1.5572,6.023771505,96.45497746
1.5576,2.751022157,93.26356157
1.558,-0.349873883,89.54308993
1.5584,-3.074469201,85.58406468
1.5588,-5.236687326,81.68308611
1.5592,-6.682609462,78.11965721
1.5596,-7.320284417,75.14912975
1.56,-7.152962414,73.00085064
1.5604,-6.298526858,71.86910033
1.5608,-4.979472379,71.89253071
1.5612,-3.477298248,73.12884573
1.5616,-2.06464801,75.53679756
1.562,-0.946180613,78.97323376
1.5624,-0.235881448,83.20421098
1.5628,0.025874183,87.92509301
1.5632,-0.163270172,92.78655682
1.5636,-0.793090028,97.42546
1.564,-1.83805496,101.4982645
1.5644,-3.228842844,104.7131226
1.5648,-4.819806049,106.8572544
1.5652,-6.381155701,107.8165766
1.5656,-7.631939946,107.5829326
1.566,-8.303067518,106.2446998
1.5664,-8.199915641,103.9630435
1.5668,-7.23815587,100.944375
1.5672,-5.446031999,97.42115592
1.5676,-2.942027117,93.64565242
1.568,0.097381978,89.88994606
1.5684,3.464953938,86.43858483
1.5688,6.934935287,83.56352323
1.5692,10.26241925,81.48336096
1.5696,13.1841985,80.32177439
1.57,15.43525141,80.08382595
1.5704,16.78043616,80.66073013
1.5708,17.04756127,81.85993302
1.5712,16.14944526,83.44780347
1.5716,14.09341401,85.19114182
1.572,10.98289835,86.88760279
1.5724,7.013320095,88.37956308
1.5728,2.459852864,89.55129566
1.5732,-2.345523891,90.3172407
1.5736,-7.046008767,90.6154576
1.574,-11.29528869,90.41667114
1.5744,-14.78967906,89.74552969
1.5748,-17.29224172,88.69905427
1.5752,-18.64677628,87.44843696
1.5756,-18.78309521,86.22063748
1.576,-17.71737288,85.26461185
1.5764,-15.54992652,84.80933314
1.5768,-12.45864398,85.02131255
1.5772,-8.684721093,85.97186056
1.5776,-4.511568163,87.62579963
1.578,-0.242803563,89.85726192
1.5784,3.81649977,92.48450426
1.5788,7.377933363,95.30473924
1.5792,10.1919382,98.11262137
1.5796,12.07357564,100.7005216
1.58,12.92646653,102.8523751
1.5804,12.75927683,104.3458965
1.5808,11.68960713,104.971338
1.5812,9.928560913,104.5650305
1.5816,7.741861585,103.0473232
1.582,5.396460729,100.4504483
1.5824,3.116211118,96.92500654
1.5828,1.067709236,92.72271962
1.5832,-0.62449513,88.16201251
1.5836,-1.855315001,83.58768651
1.584,-2.533628517,79.33576119
1.5844,-2.603347544,75.70960224
1.5848,-2.080992875,72.96548495
1.5852,-1.086658856,71.30036868
1.5856,0.155998702,70.83712066
1.586,1.36191856,71.61061681
1.5864,2.255471156,73.56293186
1.5868,2.636727476,76.55108315
1.5872,2.413203754,80.3618743
1.5876,1.590231045,84.72600933
1.588,0.235838343,89.33019896
1.5884,-1.554500661,93.83341949
1.5888,-3.672451892,97.89379607
1.5892,-5.985319996,101.2059144
1.5896,-8.312713238,103.5407785
1.59,-10.41723775,104.776848
1.5904,-12.02723591,104.9116223
1.5908,-12.88592274,104.0491483
1.5912,-12.80295665,102.3683047
1.5916,-11.68759392,100.0846708
1.592,-9.558593859,97.42003407
1.5924,-6.53657169,94.58804496
1.5928,-2.825152493,91.79525352
1.5932,1.314026197,89.24711617
1.5936,5.586571955,87.14382067
1.594,9.686242079,85.65680176
1.5944,13.31267529,84.89197293
1.5948,16.19096478,84.85816221
1.5952,18.09405245,85.45799371
1.5956,18.8625529,86.50554159
1.596,18.41692893,87.76266873
1.5964,16.762625,88.98221834
1.5968,13.99164162,89.94859583
1.5972,10.2813025,90.50830936
1.5976,5.887100526,90.58349558
1.598,1.126142741,90.16512524
1.5984,-3.649322199,89.29226738
1.5988,-8.085402662,88.0328057
1.5992,-11.86168442,86.47867616
1.5996,-14.72136284,84.7550999
1.6,-16.49143322,83.03126161
1.6004,-17.09253094,81.51929811
1.6008,-16.5415055,80.45597067
1.6012,-14.94824073,80.06874857
1.6016,-12.50336881,80.53288066
1.602,-9.452872957,81.93049638
1.6024,-6.063894146,84.22594733
1.6028,-2.595899379,87.26846572
1.6032,0.711201073,90.82185851
1.6036,3.635912908,94.60770147
1.604,5.976804302,98.34312023
1.6044,7.568930781,101.7609701
1.6048,8.31358485,104.6140069
1.6052,8.209488555,106.6752842
1.6056,7.37019649,107.7474667
1.606,6.013774855,107.6849995
1.6064,4.418769726,106.421967
1.6068,2.858444526,103.9929705
1.6072,1.542888747,100.5382092
1.6076,0.596441475,96.29261621
1.608,0.074097865,91.56390058
1.6084,-0.004246144,86.70369955
1.6088,0.36959492,82.07477526
1.6092,1.187059836,78.01789982
1.6096,2.392464924,74.82210694
1.61,3.849310001,72.70007732
1.6104,5.331976366,71.76989123
1.6108,6.55907042,72.04700096
1.6112,7.257972067,73.45118561
1.6116,7.229565817,75.82742303
1.612,6.385254381,78.97108505
1.6124,4.748414181,82.64582867
1.6128,2.429830118,86.59000148
1.6132,-0.406249895,90.51851752
1.6136,-3.568715265,94.13327628
1.614,-6.848640023,97.15100841
1.6144,-10.01437133,99.34520518
1.6148,-12.80929027,100.5871448
1.6152,-14.96795331,100.8682852
1.6156,-16.25011945,100.2943663
1.616,-16.47725429,99.05472819
1.6164,-15.55728776,97.3796943
1.6168,-13.4951642,95.50009182
1.6172,-10.39394599,93.61896781
1.6176,-6.44921513,91.90040535
